GABRIEL  GUIMARÃES  ,(PT-MG.),"O  meu  voto  é  “não”,  Sr. Presidente,  pelo  processamento  da  denúncia,  para  que  se  busque  a  totalidade  da verdade, elemento essencial de aplicação da boa justiça.",NO
GEORGE HILTON ,(PSB-MG.),"Eu voto “não” ao relatório e “sim” ao prosseguimento da investigação, Sr. Presidente.",NO
JAIME MARTINS ,(PSD-MG.),"Sr. Presidente, nós não estamos aqui, na  verdade,  julgando  se  o  Presidente  Temer  vai  ser  investigado  ou  não.  O Presidente  Temer  será  investigado.  O  que  nós  estamos  decidindo  é  se  ele  será julgado agora pelo Supremo ou se será julgado mais à frente pelo Juiz Sergio Moro. Eu acho que está decidido que o Presidente Temer será julgado. Eu sou pelo combate implacável...  Vou votar, Sr. Presidente.  Acho que colocar um Governo interino dentro de um Governo provisório não é bom para o Brasil neste momento. Por isso, voto “sim”.",YES
JÔ  MORAES  ,(PCdoB-MG.),"Sr.  Presidente,  o  meu  voto  é  “não”, contra o Governo ilegítimo de Temer, que transformou o Brasil num grande cassino onde as apostas são feitas contra os direitos dos trabalhadores e contra a soberania nacional.  Pelo Brasil, meu voto é “não”.",NO
JÚLIO  DELGADO  ,(PSB-MG.),"Sr.  Presidente,  a  denúncia  oferecida tem os pressupostos constitucionais para ser aprovada aqui. A responsabilidade do Presidente  da  República  é  muito  grande,  e  é  muito  maior  a  responsabilidade  dele quando pratica crimes no exercício do mandato. Por isso, eu voto pela continuidade do processo.  Meu voto é “não” ao relatório do Deputado Paulo Abi-Ackel.",NO
LAUDIVIO  CARVALHO  ,(SD-MG.),"Sr.  Presidente,  ninguém  está acima da lei e da ordem neste País. O povo quer caráter dos seus representantes e quer esse caráter demonstrado. É tolerância zero. Quem não deve não Temer, Sr. Presidente. Eu voto “não”.",NO
LEONARDO  MONTEIRO  ,(PT-MG.),"Sr.  Presidente,  primeiro,  fora, Temer!  Contra  a  reforma  trabalhista!  Contra  a  reforma  da  Previdência!  Contra  o desmatamento da Amazônia! A favor da educação! Voto contra o relatório do PSDB, do Deputado Paulo Abi-Ackel.",NO
LEONARDO  QUINTÃO  ,(PMDB-MG.),"Sr.  Presidente,  voto  com  o Relator.",YES
LINCOLN  PORTELA  ,(PRB-MG.),"Sr.  Presidente,  não  posso  fazer nenhum  juízo  de  valor  precipitado  contra  o  Presidente  Temer.  Porém,  da  mesma maneira  como  encaminhei  o  impedimento  da  Presidente  Dilma  Rousseff,  votarei contra o relatório, sem nenhuma influência marxista. Obrigado, Sr. Presidente.",NO
LUIS TIBÉ ,(PTdoB-MG.),"Sr. Presidente, voto com o Relator.",YES
LUIZ  FERNANDO  FARIA  ,(PP-MG.),"Sr.  Presidente,  eu  voto com o Relator, o Deputado Paulo Abi-Ackel. Confio no relatório dele 100%. Portanto, o meu voto é “sim”.",YES
LUZIA FERREIRA ,(PPS-MG.),"Sr. Presidente, as denúncias contra o Presidente são graves, consistentes e precisam ser investigadas já. Então, eu voto “sim” à investigação e contra o relatório.",NO
MARCELO ÁLVARO ANTÔNIO ,(PR-MG.),"Sr. Presidente, o meu voto é de acordo com o que manda a minha consciência. Eu sou contrário ao relatório e a favor das investigações por um motivo: nós precisamos passar o Brasil a limpo.",NO
MARCELO ARO ,(PHS-MG.),"Sr. Presidente, meu voto é “sim”.",YES
MARCOS MONTES ,(PSD-MG.),"Meu voto é “sim”, Sr. Presidente.",YES
MARCUS PESTANA ,(PSDB-MG.),"Tolerância zero com a corrupção, mas  dentro  do  Estado  de  Direito,  com  amplo  direito  de  defesa  e  presunção  de inocência. O processo não será arquivado, será adiado. A economia brasileira vive enorme recessão e uma situação fiscal dramática. Nós precisamos das reformas e das mudanças. Não suportaríamos quatro governos em 4 anos. O Brasil tem pressa de mudar. Mudança já!",YES
MARGARIDA SALOMÃO ,(PT-MG.),"Sr. Presidente, este Governo é uma tragédia, ilegítimo e maligno para o povo brasileiro. Mas não é por essa razão que eu voto “não”. Eu voto “não”, contra o relatório, por causa dos crimes de Temer, sobejamente demonstrados pela Procuradoria-Geral da República. Eu voto contra Temer...",NO
MAURO LOPES ,(PMDB-MG.),"Sr. Presidente, o meu voto é a favor de quem  eu  conheço  há  muitos  anos.  Eu  voto  pela  preservação  da  biografia  sem mácula de Michel Temer, para que ele possa colocar o Brasil nos trilhos e se lembrar de...",YES
MISAEL VARELLA ,(DEM-MG.),"Sr. Presidente, o meu voto é “sim”.",YES
NEWTON CARDOSO JR ,(PMDB-MG.),"Sr. Presidente, a depender do tratamento que Minas Gerais recebeu até hoje do Governo, deveríamos até ir contra o  relatório,  mas  precisamos,  neste  momento,  de  estabilidade  econômica  e  de segurança  jurídica,  com  fiel  respeito  aos  preceitos  da  Constituição.  Portanto,  voto “sim” ao relatório.",YES
PADRE JOÃO ,(PT-MG.),"Pelo fim da impunidade, pelo fim das malas de  dinheiro  de  Temer  e  de  Aécio  e  pelo  fim  também  das  reformas  que  estão desmontando o Estado brasileiro, eu voto “não”. Cadeia para Aécio e Temer! ",NO
PATRUS ANANIAS ,(PT-MG.),"Sr. Presidente, eu quero me ater aqui à questão  jurídica,  que é  o motivo  desta  sessão. As  acusações  que  pesam  contra  o Sr. Michel Temer são gravíssimas. Elas saem do campo da denúncia e entram no campo das provas, provas visíveis, provas audíveis. Por isso o nosso voto é “não”.  Muito obrigado, Sr. Presidente.",NO
PAULO ABI-ACKEL ,(PSDB-MG.),"Voto “sim”, Sr. Presidente.",YES
RAQUEL MUNIZ ,(PSD-MG.),"Sr. Presidente, estou aqui de cabeça erguida,  vencendo  as  injustiças,  junto  com  o  meu  partido,  o  PSD,  para  votar  o relatório do Deputado Paulo Abi-Ackel, de Minas Gerais. Voto “sim”, “sim” e “sim”!",YES
REGINALDO  LOPES  ,(PT-MG.),"Contra  o  machismo,  o  cinismo,  a hipocrisia  e  a  dissimulação  desta  Legislatura.  Inventaram  um  crime  para  cassar  a Presidenta  Dilma  e  escondem  os  crimes  contra  Michel  Temer.  Malas  de  dinheiro, vídeos e delações comprovam a legalidade das provas. “Sim” às investigações e “não” ao relatório do Deputado Paulo Abi-Ackel. ",NO
RENATO  ANDRADE ,(PP-MG.),"Sr. Presidente, a investigação pode esperar. Nós devemos ter responsabilidade com o nosso Brasil. Voto com o Relator.",YES
RENZO BRAZ ,(PP-MG.),"Voto “sim”, Sr. Presidente.",YES
RODRIGO DE CASTRO ,(PSDB-MG.),"Nós precisamos de geração de emprego  e  renda,  de  justiça  social  e  de  paz  para  os  brasileiros.  As  investigações devem ocorrer, mas no momento adequado. Além disso, o PSDB não pode andar a reboque  do  PT,  que  sempre  virou  as  costas  para  os  interesses  brasileiros  no Congresso Nacional. Por isso, voto “sim” ao relatório. ",YES
RODRIGO PACHECO ,(PMDB-MG.),"Sr. Presidente, na qualidade de Presidente  da  Comissão  de  Constituição  e Justiça  e  de  Cidadania  desta  Casa,  eu busquei  conduzir  esse  processo  com  absoluta  imparcialidade  nas  decisões  que tomei e na designação dos Relatores, primeiro o Deputado Sergio Zveiter, depois o Deputado Paulo Abi-Ackel. Nada pode contaminar essa imparcialidade. E em razão dessas circunstâncias, e só por isso, o meu voto é pela abstenção.",ABSTENTION
SARAIVA  FELIPE  ,(PMDB-MG.),"Sr.  Presidente,  baseado  em elementos de convicção e numa decisão partidária, eu acompanho o voto decidido na Comissão de Constituição e Justiça. ",YES
STEFANO  AGUIAR  ,(PSD-MG.),"Sr.  Presidente,  eu  fui  membro  da Comissão que discutiu as 10 Medidas contra a Corrupção e nesta Casa represento um  povo  honrado  que  sonha  com  um  Brasil  melhor.  Mesmo  respeitando  o Presidente, serei fiel às minhas convicções e a esse povo que me elegeu. Eu voto pela investigação.",NO
SUBTENENTE  GONZAGA  ,(PDT-MG.),"Sr.  Presidente,  neste momento  milhares  de  policiais  estão  nas  ruas  do  Brasil  para  combater  a criminalidade,  a  violência,  correndo  risco  de  vida.  Diante  dos  fatos  análogos  que estamos  analisando,  se  eles  não  tomarem  providências,  serão  condenados  por prevaricação.  Portanto,  não  há  coerência  na  nossa  posição  se  não  admitirmos  a investigação para combater a impunidade. Para  combater  a  corrupção,  para  combater  a  violência,  eu  voto  “não”  ao relatório.",NO
TENENTE  LÚCIO  ,(PSB-MG.),"Sr.  Presidente,  Deputado  Rodrigo Maia,  todos  nós  sabemos  que,  se  V.Exa.  quisesse,  V.Exa.  seria  o  Presidente  da República.  Parabéns  a  V.Exa.  por  estar  dando  demonstração  de  que  é  um verdadeiro estadista! Parabéns por sua conduta ética e moral!  Eu voto com o Relator.",YES
TONINHO  PINHEIRO  ,(PP-MG.),"Com  humildade,  nós  temos que pedir a Deus sabedoria. Veja bem, a Odebrecht veio aqui e falou que se rouba no Brasil há mais de 30 anos. Então, é importante investigar. É importante punir. Agora, acima de tudo, tem de haver uma maneira de não deixar acontecer o roubo. Considerando  que  se  rouba  há  30  anos  e  o  que  está  acontecendo,  eu  voto com o Relator, voto “sim”.",YES
WELITON PRADO ,(PMB-MG.),"A denúncia é séria, é grave e tem que ser investigada. Essa é a vontade de mais de 80% da população, que tem que ser respeitada. “Não” ao relatório, “não” ao Temer, “não” à reforma da Previdência!. Nenhum direito a menos! ",NO
ZÉ SILVA ,(SD-MG.),"Sr. Presidente, eu voto com o resultado da CCJ, voto com o Relator e voto “sim”.",YES
AFONSO FLORENCE ,(PT-BA.),"Sr. Presidente, Sras. Deputadas, Srs. Deputados, povo brasileiro, as provas são muito consistentes e legalmente coligidas pela Procuradoria Geral da República. Por  isso,  eu  voto  “não”  ao  relatório  e  “sim”  ao  prosseguimento  das investigações. Voto  também  com  o  movimento  popular  e  sindical,  com  a  Frente  Brasil Popular  e  a  Frente  Povo  sem  Medo,  com  os  trabalhadores  do  serviço  público, agricultores  familiares,  com  os  indígenas,  com  os  quilombolas,  com  as  mulheres, com os LGBTs. Fora, Temer! Diretas já!",NO
A  SRA.  ALICE  PORTUGAL  ,(PCdoB-BA.),"Voto  “não”  ao  parecer  que acoberta os crimes de Temer. Temer, usurpador da democracia. Temer, algoz dos direitos  dos  trabalhadores  e  da  reforma  trabalhista  e  da  Previdência.  Temer,  hoje, vende a Nação, sabotador da soberania. Por isso, voto “não”, com consciência, para que seja investigado e para o Brasil caminhar para eleições diretas já!",NO
ANTONIO BRITO ,(PSD-BA.),"Voto “não”, Sr. Presidente.",NO
ANTONIO IMBASSAHY  ,(PSDB-BA.),"Sr. Presidente, eu voto com o parecer do competente Deputado Paulo Abi-Ackel. Eu voto “sim”.",YES
ARTHUR OLIVEIRA MAIA ,(PPS-BA.),"Sr. Presidente, eu voto a favor da  recuperação  da  economia.  Eu  voto  a  favor  de  milhões  de  desempregados  que estão vendo, neste momento de recuperação econômica, a sua salvação. Eu voto a favor do parecer do Deputado Paulo Abi-Ackel.",YES
BACELAR  ,(PODE-BA.),"Sr.  Presidente,  sou  favorável  à autorização para a instauração do processo. Por isso, meu voto é “não”.",NO
BEBETO ,(PSB-BA.),"Sr. Presidente, o relatório é uma homenagem à corrupção  e  à  impunidade.  Ele  está  sob  encomenda  para  pagar  o  feito  de  liberar Aécio Neves no Senado, na Comissão de Ética. Por isso, o Relator é do PSDB de Minas Gerais. Eu quero, com isso, votando contra este relatório, homenagear o povo negro, a juventude negra que vive morrendo nos genocídios neste País, os desempregados deste País, mais de 14 milhões de trabalhadores... Voto  “não”. ",NO
BENITO GAMA  ,(PTB-BA.),"Sr. Presidente, o Deputado Benito Gama vota “sim”.",YES
CACÁ LEÃO ,(PP-BA.),"Eu voto “sim”, Sr. Presidente.",YES
CAETANO ,(PT-BA.),"Sr. Presidente, eu não sou covarde. Eu voto com a vontade do povo da Bahia. Eu voto com a vontade do povo do Brasil. Eu voto, Sr. Presidente,  pela  soberania  do  nosso  País.  Eu  voto  contra  esta  quadrilha  que  está aqui instalada no Palácio do Planalto. Voto “não”. Voto contra o relatório do PSDB. Liberte, liberte o povo brasileiro! Libertem a nossa gente! Viva o Brasil! E vamos sair felizes! E vamos sair vitoriosos nesta batalha! Fora, Temer! Eleições diretas já!",NO
CLAUDIO CAJADO ,(DEM-BA.),"Sr. Presidente, diante da gravíssima crise  que  o  País  atravessa,  voto  “não”,  neste  momento,  pelo  prosseguimento  da ação e “sim” com o relatório.",YES
DANIEL ALMEIDA ,(PCdoB-BA.),"Não à reforma da Previdência, não à reforma trabalhista, eleições diretas já. A denúncia, Sr. Presidente, é muito grave. Temer deve  ser  processado. Em  nome  do Deputado  Davidson  Magalhães,  que foi retirado dessa votação, e em meu nome o voto é “não”.",NO
ELMAR  NASCIMENTO  ,(DEM-BA.),"A  Constituição  brasileira estabelece  a  necessidade  de  autorização  legislativa  para  processar  o  Presidente exatamente  para  que  seja  examinado  o  momento  adequado.  Voto  com  o  meu partido. Voto “sim”, Sr. Presidente.",YES
ERIVELTON  SANTANA  ,(PEN-BA.),"Sr.  Presidente,  voto  pela apreciação do relatório. Voto “sim”.",YES
FÉLIX  MENDONÇA  JÚNIOR ,(PDT-BA.),"Sr.  Presidente, acompanhando o meu partido, eu voto “não”.",NO
FERNANDO TORRES ,(PSD-BA.),"Sr. Presidente, eu votei em V.Exa. para  Presidente  desta  Casa  e  não  me  arrependi.  V.Exa.  é  um  bom  Presidente. Agora,  nem  V.Exa.  nem  Temer  merece  ser  Presidente  da  República,  porque  para ser Presidente tem que ter voto. Quem tem voto é Lula. É Lula 2018! Voto “não”.",NO
IRMÃO LAZARO ,(PSC-BA.),"Sr. Presidente, eu espero que o nosso País encontre o caminho — não o caminho da maldade e da perversidade; mas sim o caminho, a verdade e a vida. Eu voto “não” ao relatório e clamo por conversão...",NO
JOÃO CARLOS BACELAR ,(PR-BA.),"Sr. Presidente, em respeito às instituições  brasileiras  e  por  orientação  do  meu  partido,  com  a  ciência  do Governador da Bahia, Rui Costa, eu voto “sim”.",YES
JOÃO  GUALBERTO  ,(PSDB-BA.),"Contra  a  chapa  Dilma/Temer; contra  todos  os  partidos  que  elegeram  Temer  por  dois  mandatos  —  PT,  PCdoB  e seus  puxadinhos;  a  favor  da  investigação  de  todos  os  que  carregam  dinheiro  em cuecas e em malas; a favor da investigação de todos, com cadeia, se for necessário; eu voto “não” ao relatório.",NO
JORGE  SOLLA  ,(PT-BA.),"Um  bando  de  corruptos  cassou  uma Presidente honesta, contra quem não havia nenhuma acusação de corrupção. Esse mesmo bando de corruptos quer manter um Presidente corrupto, com provas: malas de dinheiro, gravações, filmagens. Sou contra a compra de votos que aconteceu, a mais escancarada da história deste País, e contra a corrupção. Fora, Temer! Diretas já! Não ao relatório! Lula em 2018!",NO
JOSÉ CARLOS ALELUIA ,(DEM-BA.),"Sr. Presidente, eu mantenho o meu voto na Comissão de Constituição e Justiça — quero registrar a qualidade do trabalho  conduzido  por  V.Exa.  — e quero votar “sim” ao relatório, pelo emprego e por um País livre, próspero e moderno. O meu voto é também contra o populismo, que é um grande mal que assola a democracia moderna.",YES
JOSÉ  CARLOS  ARAÚJO  ,(PR-BA.),"Sr.  Presidente,  nem  sempre fazemos o  que temos  vontade.  Muitas  vezes,  nós  temos  que fazer  aquilo  que não queremos. Neste instante, eu voto com meu partido, que fechou questão e exige que seus filiados votem conforme sua vontade.  Portanto, eu voto “sim”, Sr. Presidente.",YES
JOSÉ NUNES ,(PSD-BA.),"Sr. Presidente, por entender que nenhum cidadão,  mesmo  ocupando  o  maior  cargo  da  Nação,  está  acima  da  lei,  voto  pela continuação da investigação. Meu voto é “não”.",NO
JOSÉ  ROCHA  ,(PR-BA.),"Sr.  Presidente,  quero  cumprimentá-lo  pela condução dos trabalhos desta Casa no dia de hoje. A pedido do Deputado Giovani Cherini, do PR do Rio Grande do Sul, que está fazendo tratamento radioterápico, informo que S.Exa. não pôde comparecer a esta votação Sr. Presidente, com a mesma coerência que votei contra o impeachment, hoje voto “sim” ao parecer do eminente Deputado Paulo Abi-Ackel, pela governabilidade do Brasil.",YES
JOSIAS GOMES ,(PT-BA.),"Eu vim aqui hoje votar exclusivamente em solidariedade  à  bancada  do  Partido  dos  Trabalhadores  da  Bahia,  que  tem  uma posição  muito  clara  contra  os  desmandos  que  há  1  ano  este  Governo  vem promovendo no País. Por  esta  razão,  eu  não  poderia  me  ausentar  deste  momento  histórico  para dizer “não” a este Governo que tanto mal fez ao nosso País.",NO
JUTAHY JUNIOR ,(PSDB-BA.),"Existem indícios suficientes, robustos, para a investigação ser prosseguida no Supremo Tribunal Federal. Por  isso,  eu  voto,  como  já  o  fiz  na  Comissão  de  Justiça,  a  favor  do prosseguimento da ação. O meu voto é “não”.",NO
LUCIO VIEIRA LIMA ,(PMDB-BA.),"Eu voto “sim”.",YES
MÁRCIO  MARINHO  ,(PRB-BA.),"Sr.  Presidente,  este  processo  não termina aqui, e o Presidente da República terá a oportunidade, após o seu mandato, de  se  defender.  E,  com  a  consciência  tranquila  e  com  a  responsabilidade  de  um cidadão brasileiro, o meu voto é “sim”.",YES
MÁRIO  NEGROMONTE  JR.  ,(PP-BA.),"Sr.  Presidente, acompanhando a orientação do meu partido, o Partido Progressista, eu voto “sim”.",YES
NELSON  PELLEGRINO  ,(PT-BA.),"Sr.  Presidente,  a  denúncia  do Ministério Público tem indícios de autoria, de materialidade, tem provas consistentes, é  uma  peça  completa.  Por  isso,  a  denúncia  tem  que  prosseguir  e  ir  ao  Supremo Tribunal Federal. Voto contra o relatório, por um Brasil soberano, contra a venda da PETROBRAS,  do  pré-sal,  contra  a  reforma trabalhista,  contra  a  reforma previdenciária, contra a entrega da Amazônia, por um País soberano, por um País onde haja moralidade. Diretas já! Lula em 2018!",NO
PASTOR LUCIANO BRAGA ,(PRB-BA.),"Sr. Presidente, como já disse o Procurador Rodrigo Janot, depois que o Presidente terminar o mandato, terá que se  defender, já  que  o  processo irá  para  a  Justiça  Comum.  Então,  com responsabilidade e querendo que o Brasil continue a crescer como está crescendo, o meu voto é “sim”, com o Relator.",YES
PAULO  AZI  ,(DEM-BA.),"Sr.  Presidente,  estamos  diante  de  uma denúncia frágil e inconsistente. O meu voto é pela estabilidade do País. Voto “sim”. Voto com o Relator.",YES
PAULO MAGALHÃES ,(PSD-BA.),"Sr. Presidente, o meu voto é “não”.",NO
ROBERTO  BRITTO  ,(PP-BA.),"Seguindo  a  orientação  do  meu partido, eu voto “sim”.",YES
SÉRGIO BRITO ,(PSD-BA.),"Sr. Presidente, o meu voto é “não”.",NO
ULDURICO  JUNIOR  ,(PV-BA.),"Sr.  Presidente,  mais  uma  vez,  esta Casa  dá  um  passo  na  contramão  daquilo  que  espera  a  grande  maioria  do  povo brasileiro,  afastando  cada  vez  mais  a  representatividade  do  Congresso  do  nosso povo.  O  meu  voto  não  veio  pelo  lado  fácil  da  vida  pública.  O  meu  voto  nunca  foi nem nunca será vendido. O meu voto é “não”.",NO
VALMIR  ASSUNÇÃO  ,(PT-BA.),"Sr.  Presidente,  a  expressão cretinismo  parlamentar  nunca  esteve  tão  atual.  Por  isso,  para  combatê-la,  é  a sociedade organizada, é o Movimento Sem Terra, é a CUT, é o Levante, é a Frente Brasil  Popular,  é  a  Frente  Povo  Sem  Medo,  é  o  Movimento  Sem  Teto,  é  o movimento de mulheres, da juventude, é o movimento negro. Em homenagem à minha Itamaraju, à minha Bahia, em homenagem àqueles que  lutam,  em  homenagem  à  Presidente  Dilma  e,  em  2018,  ao  Lula  como Presidente, é “não” ao relatório do PSDB e, sobretudo: Fora, Temer! Diretas já!",NO
WALDENOR PEREIRA ,(PT-BA.),"Em defesa do exercício da política com  ética,  transparência  e  sem  corrupção  e  pela  mais  ampla  investigação  das graves  denúncias  de  corrupção  contra  o  Presidente  ilegítimo,  corrupto  e  golpista Michel Temer, eu defendo eleições diretas já! E o meu voto é “não”.",NO
LUCIANO DUCCI ,(PSB-PR.),"Sr. Presidente, minha ausência se deve a um fato contra a minha vontade. Eu não pude estar presente no horário da votação por motivo de força maior, mas meu voto seria como votou a maioria do meu partido, o PSB. Meu voto seria “não”.",NO
AGUINALDO  RIBEIRO  ,(PP-PB.),"Sr.  Presidente,  como  eu  já havia exposto na minha fala, eu voto com o Relator, voto “sim”.",YES
ANDRÉ  AMARAL  ,(PMDB-PB.),"Sr.  Presidente,  não  é  hora  de  ter medo, é hora de ter coragem para encarar os desafios que a vida pública impõe a um  jovem.  Eu  poderia  aqui  fazer  um  voto  eleitoreiro,  mas  o  meu  voto  é  de responsabilidade e pautado na juridicidade da denúncia, que é inepta, ineficaz e não traz  nenhum  bem  para  a  sociedade,  pelo  contrário.  A  busca  da  verdade  real  vai acontecer  em  2019,  quando  o  Presidente  vai  poder  ser  julgado  pelo  tribunal  de primeiro grau. Enquanto isso, eu digo “sim” ao relatório.",YES
BENJAMIN  MARANHÃO  ,(SD-PB.),"Sr.  Presidente,  eu  ouvi  muitos argumentos  em  defesa  da  democracia,  das  diretas  já,  mas  não  é  isso  o  que  nós estamos  votando.  Nós  estamos  votando  o  acatamento  da  denúncia  contra  o Presidente  da  República,  para  seu  afastamento  por  180  dias.  Falar  em  eleições diretas  é  hipocrisia,  é  demagogia.  E  meu  voto,  Sr.  Presidente,  acompanha  o  voto técnico que foi aprovado na CCJ. Voto “sim”.",YES
DAMIÃO  FELICIANO  ,(PDT-PB.),"Sr.  Presidente,  acompanhando  a orientação do meu partido, o meu voto é “não”.",NO
EFRAIM FILHO ,(DEM-PB.),"Voto “sim”, com o Relator, Sr. Presidente.",YES
HUGO MOTTA ,(PMDB-PB.),"Voto “sim”, Sr. Presidente.",YES
LUIZ COUTO  ,(PT-PB.),"Em respeito ao povo paraibano, que quer o “Fora,  Temer!”  e  as  “Diretas  já!”  e  contra  esse  Presidente  corrupto,  que  está  a serviço do mercado, que é destruidor de direitos, votamos “não” ao relatório...",NO
PEDRO  CUNHA  LIMA  ,(PSDB-PB.),"A  lei  deveria  valer  para  todos. Infelizmente,  não  vale.  Ainda  que  derrotado,  voto  “sim”  à  investigação  e  “não”  ao relatório.",NO
RÔMULO  GOUVEIA  ,(PSD-PB.),"Eu  voto  “sim”  ao  relatório,  Sr. Presidente.",YES
VENEZIANO VITAL DO RÊGO ,(PMDB-PB.),"Sr. Presidente, Sras. e Srs. Parlamentares, voto contrariamente ao relatório. “não”.",NO
WELLINGTON ROBERTO ,(PR-PB.),"Sr. Presidente, Srs. Deputados, com  todo  respeito  ao  meu  partido  que  fechou  questão  para  votar  “sim”,  eu  não posso deixar de reconhecer os milhares de votos dos paraibanos que me enviaram para representá-los aqui na Câmara Federal.Desta forma, Sr. Presidente, eu voto “não” ao relatório e já me antecipo contra a reforma da Previdência, que prejudica o trabalhador brasileiro. Muito obrigado.",NO
ADALBERTO CAVALCANTI ,(PTB-PE.),"Sr. Presidente, eu voto de acordo com o meu partido, o PTB. Eu voto “sim”.",YES
ANDRÉ DE PAULA ,(PSD-PE.),"Sr. Presidente, voto “não”.",NO
AUGUSTO  COUTINHO  ,(SD-PE.),"Sr.  Presidente,  eu  acompanho  o voto do Relator do PSDB, Deputado Abi-Ackel. Eu voto “sim”.",YES
BETINHO GOMES ,(PSDB-PE.),"Sr. Presidente, todos nós queremos recuperação  econômica  e  geração  de  emprego,  mas  isso  não  é  motivo  para  se impedirem as investigações. E a mesma régua que eu utilizei para analisar o caso do Deputado Eduardo Cunha e da Dilma vou utilizar agora. Portanto, o meu voto é “não” ao relatório.",NO
BRUNO ARAÚJO ,(PSDB-PE.),"Senhoras e senhores, há quase 1 ano eu disse deste plenário “sim” ao futuro. Hoje eu digo “sim” ao País.",YES
DANIEL  COELHO  ,(PSDB-PE.),"A  lei  e  a  ética  não  têm  partido. Corrupção não se compara, se combate. Votei aqui para afastar Dilma, para afastar Cunha e hoje para que Temer seja investigado.",NO
DANILO  CABRAL  ,(PSB-PE.),"Sr.  Presidente,  em  respeito  ao  povo brasileiro,  em  especial  ao  povo  de  Pernambuco,  que  entende  que  ninguém  está acima da lei, que a justiça deve ser igual para todos, que os fatos denunciados são graves e devem ser apurados, eu voto “não”, em respeito a Pernambuco e à decisão do meu partido, ao PSB.",NO
EDUARDO DA FONTE ,(PP-PE.),"“Sim”.",YES
FERNANDO  COELHO  FILHO  ,(PSB-PE.),"Meu  voto  é  “sim”,  Sr. Presidente.",YES
FERNANDO  MONTEIRO  ,(PP-PE.),"O  meu  voto  é  sim”,  Sr. Presidente.",YES 
GONZAGA  PATRIOTA  ,(PSB-PE.),"Gonzaga Patriota votou contra o teto,  contra  a  reforma  trabalhista  e  vai  votar  contra  a  previdenciária.  Em  nome  de 90% do povo brasileiro, eu voto “sim” à investigação e “não” ao relatório.",NO
JARBAS VASCONCELOS ,(PMDB-PE.),"Eu voto “não”.",NO
JORGE  CÔRTE  REAL  ,(PTB-PE.),"Sr.  Presidente,  o  que  este País  precisa  é  de  estabilidade  para  que  se  façam,  se  providenciem  as  reformas estruturais e passamos a um desenvolvimento sustentável. Para isso, o meu voto é “sim”.",YES
LUCIANA  SANTOS  ,(PCdoB-PE.),"Sr.  Presidente, Lenine  tem uma canção que diz que nos maus tempos de lida eu envergo, mas não quebro. Por isso que aqui, apesar da ofensiva do Governo e dos acordos indecorosos e espúrios para ter  uma  massiva  maioria,  a  votação  está  sendo  apertada.  Por  isso  que  a  batalha podemos  perder  hoje,  mas  vamos  ganhar  a  guerra.  Eu  voto  “não”.  Fora,  Temer! Firme na luta.",NO
LUCIANO  BIVAR ,(PSL-PE.),"Sr.  Presidente,  pela responsabilidade  social  de  todos aqueles  que  empregam  neste País,  em  benefício da classe trabalhadora e da agenda reformista que o Governo está empenhado, não poderia deixar de votar “sim”.",YES
MARINALDO  ROSENDO  ,(PSB-PE.),"Sr.  Presidente,  o  meu  voto  é “sim” ao relatório do nobre Presidente.",YES
MENDONÇA FILHO ,(DEM-PE.),"Eu voto “sim”, Sr. Presidente.",YES
PASTOR  EURICO  ,(PHS-PE.),"Sr.  Presidente,  quem  não  deve  não teme. Sou contra o relatório e voto pela investigação.",NO
RICARDO TEOBALDO ,(PODE-PE.),"Voto “sim”.",YES
SEBASTIÃO  OLIVEIRA  ,(PR-PE.),"Sr.  Presidente,  eu  não  votei  pelo afastamento da Dilma nem vou votar pelo afastamento do Temer. Eu voto “sim” pelo relatório,  pela  estabilidade  do  País  e  pelo  investimentos  vultosos  que  começam  a acontecer em Pernambuco.",YES
SILVIO COSTA ,(PTdoB-PE.),"Sr. Presidente, está provado que muita gente aqui mentiu mais uma vez para o povo. Veja, tem 214 “não”. Nós somos 513 Deputados, se os 214 não tivessem marcado presença, eles só teriam chegado a  299.  Essa  votação  não  estaria  ocorrendo.  Então,  tem  muita  gente  dando  “não” aqui  para  jogar  para  a  plateia  —  para  concluir  —,  fazendo  o  jogo  do  Governo, fazendo o jogo do Governo! Neguinho deu “não” aqui para ajudar o Governo.  Eu vou votar “não” porque eu quero combater...",NO
TADEU  ALENCAR  ,(PSB-PE.),"Sr.  Presidente,  nós  precisamos reconquistar  a  confiança  da  sociedade  e  só  vamos  consegui-lo  se  viermos  ao encontro  do  desejo  da  grande  maioria  do  povo  brasileiro  que  quer  ver  essa investigação  do  processo  penal  instaurado  no  Supremo  Tribunal  Federal  e  esse julgamento ser feito com toda isenção. Por  isso,  em  nome  da  moralidade  pública,  da  decência  na  vida  pública,  em nome  da  decisão  do  meu  partido,  em  respeito  a  Pernambuco  e  ao  Brasil,  eu  voto "não". ",NO
WOLNEY QUEIROZ ,(PDT-PE.),"Sr. Presidente, coerente com o que o Estado  de  Pernambuco  espera  de  mim,  eu  voto  “não”  ao  relatório,  voto  contra  a reforma trabalhista, voto contra a reforma da Previdência.  Fora Temer! Diretas já!",NO
ZECA  CAVALCANTI  ,(PTB-PE.),"Sr.  Presidente,  pela estabilidade econômica do nosso País, pela geração de emprego e que se tiver de ser investigado, que o Presidente investigue após o mandato.  O meu voto é “sim”. ",YES
